name,occurrence_no,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,description,full_description
Elaphrosaurus,260022,carnivorous,large theropod,6.2,145.0,93.5,Agadez,-106.866402,-9.704556,Saurischia,Unknown,Elaphrosaurus ( el-AH-froh-SOR-əs) is a genus of ceratosaurian theropod dinosaur that lived approximately 154 to 150 million years ago during the Late Jurassic Period in what is now Tanzania in Africa. Elaphrosaurus was a medium-sized but lightly built member of the group that could grow up to 6.2 m (20 ft) long.,Elaphrosaurus is a dinosaur classified under the 'Saurischia' class. It was a large theropod with a carnivorous diet. The estimated maximum length was 6.2 meters. Fossil records date from 100.5 to 93.9 million years ago. Fossils were discovered in the Er Rachidia region at approximately latitude 30.207001 and longitude -4.882. Description: Elaphrosaurus ( el-AH-froh-SOR-əs) is a genus of ceratosaurian theropod dinosaur that lived approximately 154 to 150 million years ago during the Late Jurassic Period in what is now Tanzania in Africa. Elaphrosaurus was a medium-sized but lightly built member of the group that could grow up to 6.2 m (20 ft) long.
Elmisaurus,1338409,Unknown,Unknown,Unknown,83.6,66.0,Omnogov,101.04361,43.528057,Saurischia,Caenagnathidae,"Elmisaurus (meaning ""foot sole lizard"") is an extinct genus of caenagnathid dinosaur from the Late Cretaceous Nemegt Formation of Mongolia. It was a theropod belonging to the Oviraptorosauria.","Elmisaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Caenagnathidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.6 to 66.0 million years ago. Fossils were discovered in the Omnogov region at approximately latitude 43.528057 and longitude 101.04361. Description: Elmisaurus (meaning ""foot sole lizard"") is an extinct genus of caenagnathid dinosaur from the Late Cretaceous Nemegt Formation of Mongolia. It was a theropod belonging to the Oviraptorosauria."
Elrhazosaurus,1350009,Unknown,Unknown,Unknown,125.0,113.0,Agadez,9.471944,16.849722,Ornithischia,Dryosauridae,"Elrhazosaurus (meaning ""Elrhaz lizard"") is a genus of basal iguanodontian dinosaur, known from isolated bones found in Early Cretaceous rocks of Niger.  These bones were initially thought to belong to a species of the related dryosaurid Valdosaurus, but have since been reclassified.","Elrhazosaurus is a dinosaur classified under the 'Ornithischia' class and belongs to the Dryosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 125.0 to 113.0 million years ago. Fossils were discovered in the Agadez region at approximately latitude 16.849722 and longitude 9.471944. Description: Elrhazosaurus (meaning ""Elrhaz lizard"") is a genus of basal iguanodontian dinosaur, known from isolated bones found in Early Cretaceous rocks of Niger.  These bones were initially thought to belong to a species of the related dryosaurid Valdosaurus, but have since been reclassified."
Emausaurus,256195,herbivorous,armored dinosaur,2.0,183.0,182.0,Mecklenburg-Vorpommern,13.05,54.133331,Ornithischia,Unknown,"Emausaurus is a genus of thyreophoran or armored dinosaur from the Early Jurassic (Early Toarcian). Its fossils have been found in the Lehmhagen Member, in Mecklenburg-Vorpommern, northern Germany.","Emausaurus is a dinosaur classified under the 'Ornithischia' class. It was a armored dinosaur with a herbivorous diet. The estimated maximum length was 2.0 meters. Fossil records date from 183.0 to 182.0 million years ago. Fossils were discovered in the Mecklenburg-Vorpommern region at approximately latitude 54.133331 and longitude 13.05. Description: Emausaurus is a genus of thyreophoran or armored dinosaur from the Early Jurassic (Early Toarcian). Its fossils have been found in the Lehmhagen Member, in Mecklenburg-Vorpommern, northern Germany."
Eoabelisaurus,1060300,Unknown,Unknown,Unknown,174.1,168.3,Chubut,-71.583336,-43.783333,Saurischia,Unknown,"Eoabelisaurus () is a genus of abelisauroid theropod dinosaur from the Lower Jurassic Cañadón Asfalto Formation of the Cañadón Asfalto Basin in Argentina, South America. The generic name combines a Greek ἠώς, (eos), ""dawn"", with the name Abelisaurus, in reference to the fact it represents an early relative of the latter.","Eoabelisaurus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 174.1 to 168.3 million years ago. Fossils were discovered in the Chubut region at approximately latitude -43.783333 and longitude -71.583336. Description: Eoabelisaurus () is a genus of abelisauroid theropod dinosaur from the Lower Jurassic Cañadón Asfalto Formation of the Cañadón Asfalto Basin in Argentina, South America. The generic name combines a Greek ἠώς, (eos), ""dawn"", with the name Abelisaurus, in reference to the fact it represents an early relative of the latter."
Eocarcharia,757989,Unknown,Unknown,Unknown,125.0,100.5,Agadez,9.116667,16.299999,Saurischia,Carcharodontosauridae,"Eocarcharia (meaning ""dawn shark"") is a genus of allosauroid theropod dinosaur from the Early Cretaceous Elrhaz Formation that lived in the Sahara 112 million years ago, in what today is the country of Niger. It was discovered in 2000 on an expedition led by University of Chicago paleontologist Paul Sereno.","Eocarcharia is a dinosaur classified under the 'Saurischia' class and belongs to the Carcharodontosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 125.0 to 100.5 million years ago. Fossils were discovered in the Agadez region at approximately latitude 16.299999 and longitude 9.133333. Description: Eocarcharia (meaning ""dawn shark"") is a genus of allosauroid theropod dinosaur from the Early Cretaceous Elrhaz Formation that lived in the Sahara 112 million years ago, in what today is the country of Niger. It was discovered in 2000 on an expedition led by University of Chicago paleontologist Paul Sereno."
Eocursor,686822,Unknown,Unknown,Unknown,228.0,201.3,Free State,27.341667,-29.219999,Ornithischia,Unknown,"Eocursor (meaning ""dawn runner"") is genus of basal ornithischian dinosaur that lived in what is now South Africa during the Early Jurassic. Remains of this animal have been found in the Upper Elliot Formation and it is among the most completely known early ornithischians, shedding new light on the origin of the group.","Eocursor is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 228.0 to 201.3 million years ago. Fossils were discovered in the Free State region at approximately latitude -29.219999 and longitude 27.341667. Description: Eocursor (meaning ""dawn runner"") is genus of basal ornithischian dinosaur that lived in what is now South Africa during the Early Jurassic. Remains of this animal have been found in the Upper Elliot Formation and it is among the most completely known early ornithischians, shedding new light on the origin of the group."
Eodromaeus,908663,Unknown,Unknown,Unknown,237.0,228.0,San Juan,-67.936386,-30.067778,Saurischia,Unknown,"Eodromaeus (meaning ""dawn runner"") is an extinct genus of probable basal theropod dinosaurs from the Late Triassic of Argentina. Like many other of the earliest-known dinosaurs, it hails from the Carnian-age (~230 Ma) Ischigualasto Formation, within the Ischigualasto-Villa Unión Basin of northwestern Argentina.","Eodromaeus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 237.0 to 228.0 million years ago. Fossils were discovered in the San Juan region at approximately latitude -30.067778 and longitude -67.936386. Description: Eodromaeus (meaning ""dawn runner"") is an extinct genus of probable basal theropod dinosaurs from the Late Triassic of Argentina. Like many other of the earliest-known dinosaurs, it hails from the Carnian-age (~230 Ma) Ischigualasto Formation, within the Ischigualasto-Villa Unión Basin of northwestern Argentina."
Eolambia,285083,herbivorous,ornithopod,Unknown,105.3,93.5,Utah,-111.261536,38.690239,Ornithischia,Unknown,"Eolambia (meaning ""dawn lambeosaurine"") is a genus of herbivorous hadrosauroid dinosaur from the early Late Cretaceous of the United States. It contains a single species, E. caroljonesa, named by paleontologist James Kirkland in 1998.","Eolambia is a dinosaur classified under the 'Ornithischia' class. It was a ornithopod with a herbivorous diet. The estimated maximum length was Unknown meters. Fossil records date from 105.3 to 93.5 million years ago. Fossils were discovered in the Utah region at approximately latitude 38.690239 and longitude -111.261536. Description: Eolambia (meaning ""dawn lambeosaurine"") is a genus of herbivorous hadrosauroid dinosaur from the early Late Cretaceous of the United States. It contains a single species, E. caroljonesa, named by paleontologist James Kirkland in 1998."
Eomamenchisaurus,826867,Unknown,Unknown,Unknown,174.1,163.5,Yunnan,101.90889,25.947222,Saurischia,Mamenchisauridae,"Eomamenchisaurus (meaning ""dawn Mamenchisaurus"") is a genus of mamenchisaurid sauropod dinosaur from the Middle Jurassic Zhanghe Formation of Yuanmou, Yunnan, China. The type species is E. yuanmouensis, described by Lü Junchang and colleagues in 2008.","Eomamenchisaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Mamenchisauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 174.1 to 163.5 million years ago. Fossils were discovered in the Yunnan region at approximately latitude 25.947222 and longitude 101.90889. Description: Eomamenchisaurus (meaning ""dawn Mamenchisaurus"") is a genus of mamenchisaurid sauropod dinosaur from the Middle Jurassic Zhanghe Formation of Yuanmou, Yunnan, China. The type species is E. yuanmouensis, described by Lü Junchang and colleagues in 2008."
Eoraptor,256434,carnivorous,small theropod,1.0,237.0,228.0,San Juan,-68.904999,-31.10111,Saurischia,Unknown,"Eoraptor () is a genus of small, lightly built, basal sauropodomorph dinosaur. One of the earliest-known dinosaurs and one of the earliest sauropodomorphs, it lived approximately 231 to 228 million years ago, during the Late Triassic in Western Gondwana, in the region that is now northwestern Argentina.","Eoraptor is a dinosaur classified under the 'Saurischia' class. It was a small theropod with a carnivorous diet. The estimated maximum length was 1.0 meters. Fossil records date from 237.0 to 228.0 million years ago. Fossils were discovered in the San Juan region at approximately latitude -31.10111 and longitude -68.904999. Description: Eoraptor () is a genus of small, lightly built, basal sauropodomorph dinosaur. One of the earliest-known dinosaurs and one of the earliest sauropodomorphs, it lived approximately 231 to 228 million years ago, during the Late Triassic in Western Gondwana, in the region that is now northwestern Argentina."
Eosauropus,644887,Unknown,Unknown,Unknown,228.0,208.5,Colorado,-108.948746,36.937901,Saurischia,Unknown,"The Fleming Fjord Formation, alternatively called the Fleming Fjord Group is an Upper Triassic geological formation in the northeastern coast of Jameson Land, Greenland. It consists of terrestrial sediments and is known for its fossil content.","Eosauropus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 228.0 to 201.3 million years ago. Fossils were discovered in the Colorado region at approximately latitude 40.513054 and longitude -108.948746. Description: The Fleming Fjord Formation, alternatively called the Fleming Fjord Group is an Upper Triassic geological formation in the northeastern coast of Jameson Land, Greenland. It consists of terrestrial sediments and is known for its fossil content."
